AP,AP50,AP75,AP_small,AP_medium,AP_large,AR1,AR10,AR100,AR_small,AR_medium,AR_large
0.3476701333556069,0.6942527117816986,0.29990207596429685,0.24484089735834608,0.5114919273146135,0.6549696773300033,0.14345238095238094,0.43314393939393947,0.537310606060606,0.44919388176932606,0.693910806174957,0.8076923076923077
0.3502593951956827,0.6986578804992937,0.30238664475162486,0.24762003377538808,0.5136108561947322,0.6549085764731057,0.14407467532467533,0.4353354978354978,0.5387987012987013,0.45076477883422905,0.6955403087478559,0.805982905982906
0.3535730109137592,0.704957596496246,0.30472384791204926,0.2507665455126868,0.5169501016314523,0.6549197257760435,0.14507575757575758,0.43896103896103894,0.5418831168831169,0.45398925175692434,0.6982847341337908,0.8102564102564103
0.35631497273589474,0.7090639099418716,0.307422335415645,0.25433999392141593,0.518106701822864,0.6562269334298158,0.14607683982683983,0.44063852813852816,0.5440476190476191,0.45692434890450595,0.6988850771869639,0.8111111111111111
0.3593380614370346,0.7141010072276072,0.3103324767110672,0.25743475701654295,0.5213389922779091,0.6553855973565059,0.14618506493506495,0.4424242424242425,0.5458603896103896,0.45961140967341885,0.6991423670668955,0.8111111111111111
0.36269063913549077,0.7188687104411203,0.3129102906066581,0.26137803537834575,0.5240718312093574,0.6557118932733255,0.14729437229437228,0.4453463203463204,0.547267316017316,0.46184373708143867,0.6992281303602058,0.8076923076923075
0.36536258471119953,0.7238724140874171,0.3162388000454914,0.2650067695489996,0.5260320870333829,0.6539650212590548,0.14710497835497835,0.4483766233766233,0.5495670995670995,0.4647374948325754,0.7002572898799314,0.8111111111111111
0.36838311947060876,0.7274270400263988,0.31839293754458187,0.2680842445312996,0.529840124773992,0.6548488699044749,0.14870129870129872,0.45105519480519485,0.5512987012987012,0.46618437370814386,0.7030874785591765,0.8076923076923077
0.37109917917236634,0.731766025359256,0.3210356488738729,0.27065638699330785,0.532082691232994,0.6600377753381416,0.14940476190476187,0.4533549783549784,0.5528409090909091,0.4673832162050434,0.7048027444253859,0.8153846153846154
0.37330424857031275,0.7362934280310381,0.3250974198783847,0.2732927411545149,0.5340658162699081,0.6609028948294463,0.15043290043290042,0.45465367965367964,0.5543831168831168,0.4694915254237288,0.7048885077186965,0.8188034188034188
0.3761632292412598,0.7402286674667131,0.32901179579802514,0.27634602633664357,0.5364801966780474,0.6629013151935853,0.15097402597402598,0.4566287878787879,0.5555465367965368,0.4708143861099628,0.7062607204116638,0.8153846153846154
0.37977048852560624,0.7436595112026854,0.3345114828073531,0.27954304561323867,0.5384565748528142,0.6657323998833686,0.15159632034632034,0.4597402597402597,0.5575216450216451,0.47354278627532037,0.7069468267581476,0.8145299145299145
0.382130728149163,0.7463803204238906,0.3383382149680995,0.2814871430214147,0.540529462734386,0.6661795404416454,0.15194805194805194,0.4623376623376624,0.5590367965367965,0.4755270773046714,0.7079759862778731,0.8102564102564103
0.3830390708726119,0.7496685151932365,0.33967954614855644,0.28396364769367527,0.5419843443124049,0.6655526909447296,0.1525974025974026,0.4640692640692641,0.559767316017316,0.4763125258371228,0.708319039451115,0.8145299145299145
0.3860047727688453,0.7531353700127064,0.34352297186161634,0.2855953797323092,0.544096083076049,0.6677266304821883,0.15311147186147184,0.46523268398268386,0.5612012987012986,0.4785861926415874,0.7082332761578045,0.811965811965812
0.3882146764242062,0.7565780615276743,0.3467253859668834,0.2878921128752217,0.5462310620296577,0.666172655972966,0.15319264069264069,0.4665584415584415,0.5629870129870129,0.47999173212071106,0.7106346483704975,0.8153846153846154
0.3904951438035551,0.7586173161054116,0.35044739349355986,0.2902348440837848,0.5479207963951824,0.6665614450920546,0.15419372294372297,0.4685335497835498,0.5649621212121213,0.48305084745762705,0.7108061749571183,0.8136752136752137
