coco.pt,larch.pt,smoke.pt,car.pt,vehicle.pt,person.pt
0.075,0.365,0.21,0.35,0.0,0.0
0.21818181818181817,0.024242424242424242,0.7272727272727273,0.030303030303030304,0.0,0.0
0.006926406926406926,0.005194805194805195,0.0017316017316017316,0.9861471861471861,0.0,0.0
0.2835249042145594,0.038314176245210725,0.4789272030651341,0.19923371647509577,0.0,0.0
0.05295315682281059,0.006109979633401222,0.006109979633401222,0.9348268839103869,0.0,0.0
0.2962,0.0578,0.3042,0.3418,0.0,0.0
