coco.pt,larch.pt,smoke.pt,car.pt,vehicle.pt,person.pt
0.005,0.965,0.015,0.005,0.005,0.005
0.1303030303030303,0.0,0.5484848484848485,0.01818181818181818,0.1484848484848485,0.15454545454545454
0.005194805194805195,0.0,0.0,0.6761904761904762,0.006926406926406926,0.3116883116883117
0.08045977011494253,0.038314176245210725,0.1839080459770115,0.04597701149425287,0.578544061302682,0.07279693486590039
0.0010183299389002036,0.0,0.004073319755600814,0.6537678207739308,0.007128309572301426,0.3340122199592668
0.3306,0.066,0.176,0.1068,0.1852,0.1354
