AP,AP50,AP75,AP_small,AP_medium,AP_large,AR1,AR10,AR100,AR_small,AR_medium,AR_large
0.3548213168633103,0.5951430151581434,0.3694299833877976,0.086906690245154,0.3629584759408585,0.7351098426258015,0.12296231375985978,0.4353198948290973,0.554250657318142,0.3971544715447155,0.5429362880886427,0.8248554913294797
0.36148219438695656,0.6005113443479945,0.37762947150129933,0.08967349806759743,0.36874970772702076,0.7411585588010039,0.12366345311130585,0.44136722173531995,0.5609991235758106,0.3995934959349593,0.5519390581717452,0.8283236994219655
0.3615867158087204,0.6021500660207638,0.37813491623853357,0.08892974104520472,0.3680127674924343,0.740307845457444,0.12576687116564417,0.43637160385626644,0.563891323400526,0.40569105691056906,0.5549861495844877,0.8260115606936415
0.3702345102248775,0.6113029993502956,0.39157789628333056,0.09525110894234005,0.3782809888388617,0.745647387743179,0.126205083260298,0.44916739702015784,0.5694127957931638,0.41056910569105687,0.5613573407202216,0.8289017341040463
0.3746467863720395,0.6156836967216024,0.3978919935143889,0.09860643064673641,0.3831599920297684,0.7478930837645232,0.12699386503067484,0.4508326029798423,0.5751095530236634,0.41666666666666663,0.5681440443213297,0.8294797687861271
0.3749262917238917,0.6192906347431785,0.3997145496340153,0.10016866785716284,0.38270638951363495,0.7463881945711959,0.1290096406660824,0.4503943908851885,0.5765994741454865,0.4227642276422764,0.5678670360110802,0.8317919075144508
0.3820120502117534,0.6246149622117179,0.4081715208278517,0.10523845884670155,0.3893213286891915,0.7509951639510932,0.12787028921998247,0.4566170026292726,0.5835232252410166,0.4321138211382113,0.5754847645429362,0.8323699421965319
0.3879056365325723,0.6312491717532089,0.4149442681703808,0.11004461614587505,0.39586337130739363,0.7552941486449471,0.1291849255039439,0.4638036809815951,0.5895705521472392,0.4378048780487805,0.5825484764542936,0.8346820809248554
0.385444843433182,0.628779808139617,0.4112358323922872,0.10806068259961962,0.3930160684339993,0.7504880741787157,0.12979842243645923,0.4608238387379492,0.5895705521472393,0.4459349593495935,0.5815789473684211,0.8271676300578035
0.3956344805492716,0.641041125239434,0.4265638004551036,0.11773754113324862,0.40205259313050234,0.7585594370784386,0.1300613496932515,0.47099035933391764,0.596319018404908,0.4504065040650406,0.5885041551246537,0.8364161849710984
0.4005481470478802,0.6467732526734118,0.43308610701288375,0.12327640383157694,0.4056398844523161,0.7602410829408389,0.13058720420683612,0.4753724802804557,0.6006134969325154,0.4536585365853658,0.5934903047091412,0.8393063583815028
0.4034728238456767,0.6497404352017897,0.43477056366407946,0.125228982810369,0.40841612728922316,0.760457936056893,0.13128834355828223,0.48071866783523215,0.6049956178790535,0.4605691056910569,0.5973684210526315,0.8421965317919075
0.40755391351434456,0.6545138745085989,0.438295474786918,0.12909782474623147,0.4128983639096713,0.7623736244491387,0.13207712532865906,0.4848378615249781,0.6076248904469763,0.4617886178861788,0.6011080332409973,0.8421965317919075
0.4113065209070889,0.6600563623789898,0.4447425664068319,0.1328018429054196,0.4172044513043664,0.7640216131922032,0.13461875547765118,0.48808063102541627,0.6106923751095531,0.46626016260162595,0.604432132963989,0.8421965317919076
0.41560637984214105,0.664309592914514,0.4475072323553091,0.1363519153384573,0.4222383295304515,0.7658263262648232,0.13470639789658195,0.4913234005258545,0.6151621384750219,0.4691056910569105,0.6098337950138505,0.8450867052023122
0.41953361680824075,0.6698016479461827,0.4551221875747094,0.14096733539546782,0.42553267771165365,0.7664272402768728,0.13549517966695881,0.49325153374233127,0.6179666958808064,0.47560975609756106,0.611634349030471,0.8468208092485549
0.4244478049089848,0.674977866326278,0.4584659796348305,0.147587749486525,0.4299333749379027,0.7681593379696229,0.13838737949167396,0.4987730061349692,0.6221735319894829,0.4804878048780489,0.6170360110803325,0.8450867052023122
0.4275890729599946,0.6786007476975289,0.4617120224127907,0.15300573001527903,0.4323392928004573,0.7718239879853248,0.13935144609991235,0.501840490797546,0.6253286590709903,0.4861788617886179,0.618836565096953,0.8502890173410405
0.4323417928554175,0.6826703344984205,0.4681652434151151,0.1579029817193277,0.43657434023398833,0.7726301821491702,0.13978965819456618,0.5099035933391761,0.6308501314636283,0.5008130081300812,0.6228531855955678,0.8491329479768785
0.4358833633203752,0.6878958621481913,0.4696644279143759,0.16142721200720003,0.4389062962095141,0.7734426641414066,0.1404031551270815,0.5137598597721298,0.6344434706397897,0.5044715447154472,0.6264542936288089,0.8526011560693642
0.43917757426818005,0.690830850698875,0.4723581191299018,0.1655147259611176,0.4418962579914953,0.7747653393285459,0.14066608238387382,0.5193689745836985,0.6366345311130588,0.5089430894308944,0.628808864265928,0.8508670520231215
0.44246935589351344,0.6935024679895389,0.47615376121664216,0.16846942870866669,0.44591591232291566,0.778280048564965,0.1413672217353199,0.5223488168273444,0.6416301489921121,0.5105691056910568,0.6347645429362881,0.8566473988439306
0.44691747829367073,0.6988310711379317,0.48139869276444874,0.17501713975818178,0.4494974787666606,0.7788342711425713,0.1419807186678352,0.5266432953549518,0.6434706397896581,0.515040650406504,0.6361495844875347,0.8566473988439306
0.4514102843645791,0.7020900325368961,0.48989778601401407,0.17977542837439064,0.45483882163175376,0.77811834775979,0.14224364592462752,0.5297107800175286,0.6496932515337424,0.5211382113821138,0.6443213296398893,0.854913294797688
0.4544525126692833,0.705501517085756,0.493128180603586,0.18545319611035124,0.4568979568501363,0.779650216499379,0.14320771253286588,0.5326906222611745,0.6537248028045575,0.5268292682926828,0.6479224376731302,0.8583815028901733
0.4581556960358227,0.7080523649187949,0.49828705395291056,0.19312523415588725,0.46006169634524413,0.781048197983182,0.14478527607361963,0.5344434706397896,0.6584574934268186,0.5321138211382114,0.6529085872576178,0.861271676300578
0.46115191011117895,0.7116996980371972,0.5044778093107334,0.1957553247163148,0.4627716436551213,0.7810500878140584,0.145749342681858,0.5387379491673969,0.6621384750219106,0.5390243902439024,0.6560941828254847,0.8624277456647398
0.4659823061433559,0.716459211716814,0.5109767537561634,0.19763619924584205,0.46936878753579786,0.7825808461101298,0.1471516213847502,0.5421560035056967,0.6669588080631025,0.5418699186991869,0.6630193905817174,0.861271676300578
0.4696096427493935,0.7197497312990869,0.5176732188613454,0.20612648020825916,0.47106660960854596,0.7873956706647673,0.14802804557405783,0.546099912357581,0.6702892199824715,0.5512195121951219,0.6635734072022161,0.8676300578034682
0.4735975244923848,0.7229356824364256,0.5191122530677441,0.2079867330920619,0.4764770838509608,0.7875116431709284,0.14872918492550397,0.551270815074496,0.6751971954425943,0.5593495934959349,0.6689750692520775,0.8658959537572255
0.4776364565504081,0.725531648718049,0.5239296149842517,0.2137178924546008,0.47986058039981255,0.7883750338209132,0.15004382120946536,0.5571428571428572,0.6783523225241017,0.5646341463414635,0.6724376731301939,0.8647398843930636
0.4798624419254153,0.727965190441432,0.5264814754720415,0.2162467264542993,0.48208225945955574,0.7892337532716546,0.15127081507449605,0.5593339176161262,0.6828220858895706,0.5711382113821137,0.6771468144044321,0.8653179190751447
0.4827872417561655,0.7308666441038749,0.5277777268809015,0.21787396659258731,0.4853610471310984,0.7883158607439753,0.1513584574934268,0.5629272567922874,0.6832602979842244,0.5727642276422763,0.6771468144044321,0.8658959537572255
0.4855038662980616,0.7335415962257963,0.5300367610094749,0.22168461364569647,0.48806483961161595,0.7889027015516529,0.15013146362839613,0.5655565293602104,0.6864154250657318,0.5764227642276423,0.6808864265927979,0.8658959537572255
0.48684862363675924,0.7348468666240807,0.5289211243939662,0.2258041549012985,0.4884783412304306,0.7889019733606093,0.15214723926380366,0.5687992988606485,0.6870289219982472,0.5764227642276423,0.6817174515235458,0.8664739884393062
0.4901423266218332,0.7380832488042895,0.5314210686482393,0.2309822879506165,0.49170541972014237,0.7886416774314264,0.15241016652059597,0.5722173531989483,0.6916739702015776,0.5882113821138211,0.6844875346260387,0.86878612716763
