AP,AP50,AP75,AP_small,AP_medium,AP_large,AR1,AR10,AR100,AR_small,AR_medium,AR_large
0.4167804312666925,0.7178219160362805,0.44048245141751907,0.4046153846153846,0.35888613624933213,0.44806276071416357,0.4330303030303031,0.6624242424242424,0.7051515151515151,0.7,0.6048543689320389,0.7508849557522124
0.4151794921437279,0.7171197755187503,0.44060022926041764,0.3057142857142856,0.35906771968758056,0.44677934966544275,0.433030303030303,0.6606060606060605,0.706060606060606,0.7,0.6038834951456312,0.7526548672566371
0.41135426890991994,0.7077760861012962,0.42951930737196636,0.3063492063492063,0.3494148658084668,0.44463310240675374,0.423939393939394,0.6593939393939393,0.7057575757575758,0.7,0.5941747572815534,0.7566371681415929
0.4144112580812645,0.7140797443387519,0.44131035160884335,0.30666666666666664,0.35856676261172893,0.4459955569503695,0.4330303030303031,0.6615151515151515,0.7057575757575757,0.7,0.5980582524271846,0.754867256637168
0.41514073338077956,0.7122444414286565,0.4412936352701294,0.30677966101694915,0.3552317090768835,0.4480594844562641,0.43121212121212127,0.66,0.706060606060606,0.7,0.5990291262135922,0.7548672566371681
0.405267706996886,0.7085168228798742,0.41095292848305226,0.30799999999999994,0.34171337100631793,0.43913498247819904,0.41787878787878796,0.6548484848484849,0.7039393939393939,0.7,0.5922330097087378,0.7548672566371681
0.4053612830328811,0.7095717192782672,0.41219092724462225,0.3064516129032258,0.3454547300320972,0.438228481556103,0.42272727272727273,0.6533333333333333,0.7006060606060605,0.7,0.6019417475728155,0.745575221238938
0.41027994013446234,0.7137204604132086,0.42777924333091394,0.30740740740740735,0.34438974104722797,0.4458545717550055,0.423939393939394,0.6581818181818182,0.7027272727272728,0.7,0.6019417475728155,0.7486725663716813
0.40539980596075154,0.7114135965977786,0.4160814202074077,0.30769230769230765,0.3366144041633788,0.4424685619996072,0.41787878787878785,0.6515151515151516,0.7006060606060606,0.7,0.5922330097087379,0.75
0.406310217257325,0.7144853371524146,0.4088094786368793,0.30740740740740735,0.34531521949726174,0.44049391794111775,0.4203030303030303,0.6539393939393939,0.7009090909090909,0.7,0.5941747572815534,0.7495575221238938
0.4060604075797513,0.7139644550864239,0.4104525232120443,0.3083333333333333,0.339314433864383,0.4410857485148433,0.41909090909090907,0.6536363636363636,0.7018181818181818,0.7,0.5951456310679611,0.7504424778761061
0.4041031667305343,0.7133446961317651,0.40445781482835463,0.30727272727272725,0.3373947330163096,0.43989032791938226,0.41515151515151516,0.6533333333333333,0.6978787878787878,0.7,0.5922330097087378,0.7460176991150442
0.4030740750906058,0.7139496083896418,0.40222450434893126,0.30727272727272725,0.33789927482719057,0.43765814702214845,0.4154545454545454,0.6496969696969697,0.6996969696969697,0.7,0.5941747572815534,0.747787610619469
0.39802512180705407,0.7043736646312971,0.3956737999384055,0.30740740740740735,0.337376494131855,0.4303330935102204,0.41606060606060613,0.6493939393939394,0.6948484848484848,0.7,0.583495145631068,0.745575221238938
0.39713542294293824,0.7034830735467882,0.39529238197562017,0.3093023255813953,0.3372432679206069,0.4291788495070233,0.4157575757575757,0.6478787878787878,0.6948484848484849,0.7,0.5864077669902914,0.7442477876106195
0.39370148339653627,0.7035755818020583,0.3915679782164438,0.30975609756097555,0.3318495195034567,0.42656197190582074,0.4130303030303031,0.6460606060606061,0.693939393939394,0.7,0.5844660194174758,0.7438053097345133
0.3913544198042556,0.7026777124065037,0.38486947784060943,0.21225609756097558,0.3306455170693666,0.42309029369409873,0.41121212121212125,0.6451515151515153,0.6927272727272726,0.7,0.5854368932038836,0.7415929203539822
