coco.pt,larch.pt,smoke.pt,car.pt,vehicle.pt,person.pt
0.005,0.965,0.02,0.01,0.0,0.0
0.1393939393939394,0.024242424242424242,0.6787878787878788,0.15757575757575756,0.0,0.0
0.005194805194805195,0.0,0.0,0.9948051948051948,0.0,0.0
0.10344827586206896,0.2988505747126437,0.41762452107279696,0.18007662835249041,0.0,0.0
0.0010183299389002036,0.0,0.010183299389002037,0.9887983706720977,0.0,0.0
0.355,0.1474,0.2332,0.2644,0.0,0.0
