coco.pt,larch.pt,smoke.pt,car.pt,vehicle.pt,person.pt
0.0,0.94,0.03,0.03,0.0,0.0
0.20909090909090908,0.015151515151515152,0.7303030303030303,0.045454545454545456,0.0,0.0
0.004329004329004329,0.0,0.0008658008658008658,0.9948051948051948,0.0,0.0
0.19923371647509577,0.12643678160919541,0.4904214559386973,0.1839080459770115,0.0,0.0
0.002036659877800407,0.0,0.032586558044806514,0.9653767820773931,0.0,0.0
0.3518,0.0994,0.2744,0.2744,0.0,0.0
