coco.pt,larch.pt,smoke.pt,car.pt,vehicle.pt,person.pt
0.025,0.605,0.125,0.245,0.0,0.0
0.22121212121212122,0.024242424242424242,0.7242424242424242,0.030303030303030304,0.0,0.0
0.004329004329004329,0.003463203463203463,0.0017316017316017316,0.9904761904761905,0.0,0.0
0.27586206896551724,0.04597701149425287,0.4827586206896552,0.19540229885057472,0.0,0.0
0.031568228105906315,0.006109979633401222,0.019348268839103868,0.9429735234215886,0.0,0.0
0.3088,0.0578,0.2968,0.3366,0.0,0.0
