coco.pt,larch.pt,smoke.pt,car.pt,vehicle.pt,person.pt
0.01,0.46,0.055,0.105,0.235,0.135
0.1606060606060606,0.021212121212121213,0.6212121212121212,0.012121212121212121,0.16666666666666666,0.01818181818181818
0.004329004329004329,0.003463203463203463,0.0008658008658008658,0.6225108225108225,0.0008658008658008658,0.36796536796536794
0.02681992337164751,0.02681992337164751,0.24521072796934865,0.10344827586206896,0.5172413793103449,0.08045977011494253
0.0274949083503055,0.003054989816700611,0.01120162932790224,0.5519348268839104,0.016293279022403257,0.390020366598778
0.2296,0.0452,0.1872,0.1756,0.2086,0.1538
