AP,AP50,AP75,AP_small,AP_medium,AP_large,AR1,AR10,AR100,AR_small,AR_medium,AR_large
0.34765304743316855,0.6941611092306242,0.2998923176478171,0.2448553146206422,0.5114363583615342,0.6549134837204781,0.14350649350649353,0.43298160173160183,0.5374729437229437,0.44948325754443985,0.6938250428816466,0.8076923076923077
0.35953169983519745,0.7134747694353254,0.3130961949025578,0.2576572465360542,0.5203882007669718,0.6581392962218979,0.1477813852813853,0.4427489177489178,0.5431277056277055,0.456262918561389,0.6963121783876501,0.8213675213675213
0.3706038654070625,0.7299722324226556,0.3223300258410375,0.26886549012788075,0.5338688847319741,0.6656568312100974,0.14937770562770564,0.45221861471861474,0.5505140692640692,0.4636213311285656,0.7047169811320754,0.8196581196581196
0.3814680708369273,0.7468277163792882,0.3357537862587315,0.27863901585174516,0.5432811262491639,0.6695227991540976,0.15227272727272728,0.4617424242424243,0.5553571428571429,0.468995452666391,0.7087478559176672,0.8205128205128205
0.3898490924461077,0.7587256469297036,0.34428325988705083,0.287289957137153,0.5504478575780255,0.6698041283958331,0.15454545454545454,0.4679924242424242,0.5609848484848484,0.4766019016122365,0.7104631217838766,0.8239316239316239
0.3971217522530345,0.7679801614659131,0.3533265764961194,0.2944239069281526,0.5566264783964653,0.6744486389935014,0.15611471861471862,0.4742424242424243,0.5655573593073593,0.48387763538652334,0.7105488850771869,0.8170940170940171
0.4037501888265859,0.7766510197747065,0.36003199249317325,0.3012075207094627,0.5628402205285991,0.6745442214492596,0.1576839826839827,0.47984307359307354,0.5693993506493508,0.4885489871847871,0.7125214408233276,0.8205128205128205
0.40847492276016123,0.7843454251710481,0.3684793386802475,0.30370475225431964,0.5696379290838525,0.6733992273480142,0.15938852813852816,0.48281926406926406,0.5736201298701299,0.49322033898305084,0.7161234991423671,0.823076923076923
0.41201907531430115,0.7881525941215779,0.3727856958174497,0.3082474609477061,0.5721381999629697,0.6777251311464182,0.16112012987012986,0.4862824675324676,0.57754329004329,0.4978090119884251,0.7185248713550599,0.8273504273504273
0.41546499223092814,0.7908446366035372,0.3756029114851101,0.3117660213565558,0.5750827195820382,0.6790492774454808,0.16206709956709958,0.4885551948051948,0.5799242424242425,0.5020669698222406,0.7178387650085762,0.8196581196581196
0.41764512360111233,0.7925702471164652,0.3766594304655109,0.31302841512474083,0.5788457258147109,0.6807699014900608,0.1623917748917749,0.4903950216450217,0.5830357142857142,0.5052087639520464,0.7201543739279589,0.8316239316239316
