coco.pt,larch.pt,smoke.pt,car.pt,vehicle.pt,person.pt
0.005,0.96,0.02,0.015,0.0,0.0
0.1606060606060606,0.015151515151515152,0.703030303030303,0.12121212121212122,0.0,0.0
0.005194805194805195,0.0,0.0008658008658008658,0.9939393939393939,0.0,0.0
0.11877394636015326,0.2567049808429119,0.4444444444444444,0.18007662835249041,0.0,0.0
0.002036659877800407,0.0,0.016293279022403257,0.9816700610997964,0.0,0.0
0.357,0.1404,0.2504,0.2522,0.0,0.0
