coco.pt,larch.pt,smoke.pt,car.pt,vehicle.pt,person.pt
0.005,0.955,0.02,0.01,0.0,0.01
0.1393939393939394,0.0030303030303030303,0.5727272727272728,0.006060606060606061,0.23636363636363636,0.04242424242424243
0.005194805194805195,0.0,0.0,0.7021645021645022,0.0008658008658008658,0.2917748917748918
0.05747126436781609,0.02681992337164751,0.210727969348659,0.04980842911877394,0.6015325670498084,0.05363984674329502
0.0010183299389002036,0.0,0.0050916496945010185,0.6680244399185336,0.006109979633401222,0.319755600814664
0.3266,0.0534,0.1734,0.0954,0.2502,0.101
